CityCode,City,Year,population,gdp
410700,新乡市,2010,603.85999,11899408
410800,焦作市,2010,368.01999,12459260
410900,濮阳市,2010,409.82999,7754037
411000,许昌市,2010,489.64001,13164870
411100,漯河市,2010,278.47,6804948
411200,三门峡市,2010,230.3,8744157
411300,南阳市,2010,1186.6899,19533562
411400,商丘市,2010,918.01001,11437913
411500,信阳市,2010,870.21997,10918323
411600,周口市,2010,1224.35,12283024
411700,驻马店市,2010,886.09998,10537118
420100,武汉市,2010,836.72998,55659300
420200,黄石市,2010,260.14001,6901200
420300,十堰市,2010,353.19,7367800
420500,宜昌市,2010,398.54999,15473200
420600,襄樊市,2010,591.07001,15382700
420700,鄂州市,2010,108.46,3952900
420800,荆门市,2010,300.39999,7300700
420900,孝感市,2010,531.04999,8006700
421000,荆州市,2010,658.16998,8371000
421100,黄冈市,2010,742.40997,8623000
421200,咸宁市,2010,290.95999,5203300
421300,随州市,2010,257.91,4016600
430100,长沙市,2010,652.40002,45470573
430200,株洲市,2010,390.26999,12754805
430300,湘潭市,2010,288.98001,8940050
430400,衡阳市,2010,791.62,14203377
430500,邵阳市,2010,793.96997,7272893
430600,岳阳市,2010,565.62,15393576
430700,常德市,2010,623.10999,14915686
430800,张家界市,2010,164.75,2424785
430900,益阳市,2010,476.35999,7122748
431000,郴州市,2010,502.07001,10817632
431100,永州市,2010,610.65002,7670148
431200,怀化市,2010,509.72,6749227
431300,娄底市,2010,432.98999,6787067
440100,广州市,2010,806.14001,107482828
440200,韶关市,2010,328.10001,6831033
440300,深圳市,2010,259.87,95815101
440400,珠海市,2010,104.74,12085958
440500,汕头市,2010,524.10999,12089743
440600,佛山市,2010,370.89001,56515223
440700,江门市,2010,392.28,15704191
440800,湛江市,2010,777.77002,14050630
440900,茂名市,2010,747.16998,14920857
441200,肇庆市,2010,422.41,10858680
441300,惠州市,2010,337.28,17299543
441400,梅州市,2010,514.75,6128522
441500,汕尾市,2010,344.98001,4650789
441600,河源市,2010,358.39001,4751396
441700,阳江市,2010,282.81,6398389
441800,清远市,2010,413.47,10881841
441900,东莞市,2010,181.77,42464527
442000,中山市,2010,149.17999,18506521
445100,潮州市,2010,260.89001,5592431
445200,揭阳市,2010,661.78998,10095114
445300,云浮市,2010,282.76001,4009741
450100,南宁市,2010,707.37,18002613
450200,柳州市,2010,372.69,13153121
450300,桂林市,2010,518.96002,11035587
450400,梧州市,2010,326.29999,5792817
450500,北海市,2010,166.84,3975762
450600,防城港市,2010,91.239998,3204155
450700,钦州市,2010,387.64999,5206655
450800,贵港市,2010,523.81,5446571
450900,玉林市,2010,674.59003,8402489
451000,百色市,2010,405.62,5635071
451100,贺州市,2010,233.37,2968680
451200,河池市,2010,399.19,4687372
451300,来宾市,2010,260.10001,4048883
451400,崇左市,2010,243.35001,3923691
460100,海口市,2010,160.42999,5951444
460200,三亚市,2010,57.009998,2308509
500000,重庆市,2010,3303.45,79255800
510100,成都市,2010,1149.0699,55513336
510300,自贡市,2010,325.95999,6477251
510400,攀枝花市,2010,111.38,5239883
510500,泸州市,2010,502.32001,7148088
510600,德阳市,2010,389.14999,9212679
510700,绵阳市,2010,541.87,9602153
510800,广元市,2010,310.89001,3218678
510900,遂宁市,2010,381.42999,4952288
511000,内江市,2010,425.53,6902791
511100,乐山市,2010,353.35001,7439150
511300,南充市,2010,751.71997,8278238
511400,眉山市,2010,349.07999,5522508
511500,宜宾市,2010,539.02002,8708472
511600,广安市,2010,466.16,5372243
511700,达州市,2010,685.48999,8192030
511800,雅安市,2010,154.89999,2865379
511900,巴中市,2010,388.01001,2809074
512000,资阳市,2010,501.13,6579017
520100,贵阳市,2010,337.16,11218174
520200,六盘水市,2010,319.20001,5006319
520300,遵义市,2010,784.15997,9087570
520400,安顺市,2010,279.79001,2329210
530100,昆明市,2010,583.98999,21203700
530300,曲靖市,2010,626.40002,10055964
530400,玉溪市,2010,230.60001,7364354
530500,保山市,2010,252.7,2608992
530600,昭通市,2010,574.23999,3796448
530700,丽江市,2010,120.44,1435885
530800,思茅市,2010,254.60001,2480804
530900,临沧市,2010,243.17999,2169731
540100,拉萨市,2010,,
610100,西安市,2010,782.72998,32414900
610200,铜川市,2010,85.440002,1877340
610300,宝鸡市,2010,381.09,9760900
610400,咸阳市,2010,520.09003,10986810
610500,渭南市,2010,560.06,8014230
610600,延安市,2010,230.22,8854200
610700,汉中市,2010,381.53,5097030
610800,榆林市,2010,364.5,17566680
610900,安康市,2010,304.35001,3270630
611000,商洛市,2010,244.83,2859000
620100,兰州市,2010,323.54001,11003898
620200,嘉峪关市,2010,21.799999,1843192
620300,金昌市,2010,46.48,2105134
620400,白银市,2010,180.39,3111826
620500,天水市,2010,366.73001,3002285
620600,武威市,2010,191.25999,2287676
620700,张掖市,2010,130.83,2127010
620800,平凉市,2010,231.82001,2318873
620900,酒泉市,2010,97.949997,4050348
621000,庆阳市,2010,259.17999,3576095
621100,定西市,2010,300.38,1560193
621200,陇南市,2010,281.78,1694085
630100,西宁市,2010,220.87,6282800
640100,银川市,2010,158.8,7694227
640200,石嘴山市,2010,74.82,2985969
640300,吴忠市,2010,138.35001,2169973
640400,固原市,2010,152.53,1040310
640500,中卫市,2010,118.12,1731892
650100,乌鲁木齐市,2010,243.03,13385172
650200,克拉玛依市,2010,37.509998,7113531
110000,北京市,2011,1277.9,162519300
120000,天津市,2011,996.40002,113072800
130100,石家庄市,2011,997.29999,40826833
130200,唐山市,2011,737.09998,54424541
130300,秦皇岛市,2011,289.79999,10700808
130400,邯郸市,2011,980,27890278
130500,邢台市,2011,736.90002,14289231
130600,保定市,2011,1160.7,24499000
130700,张家口市,2011,467.39999,11186100
130800,承德市,2011,374.29999,11042013
130900,沧州市,2011,734.79999,25851998
131000,廊坊市,2011,424.89999,16114156
131100,衡水市,2011,441.60001,9290736
140100,太原市,2011,365,20801243
140200,大同市,2011,318.89999,8435722
140300,阳泉市,2011,131.39999,5281145
140400,长治市,2011,334.29999,12186017
140500,晋城市,2011,217.5,8949773
140600,朔州市,2011,172.60001,8552006
140700,晋中市,2011,323.29999,8902376
140800,运城市,2011,516.70001,10168221
140900,忻州市,2011,310.10001,5545452
141000,临汾市,2011,440.10001,11360573
141100,吕梁市,2011,389.20001,11307118
150100,呼和浩特市,2011,232.3,21772669
150200,包头市,2011,221.8,30054000
150300,乌海市,2011,54.099998,4832452
150400,赤峰市,2011,459.89999,13471906
150500,通辽市,2011,320.10001,14488194
150600,鄂尔多斯市,2011,158.2,32185400
150701,海拉尔,2011,270.39999,11453101
150800,巴彦淖尔市,2011,186.8,7184502
150900,乌兰察布市,2011,288.79999,6900415
210100,沈阳市,2011,722.70001,59157142
210200,大连市,2011,588.5,61506265
210300,鞍山市,2011,351.60001,23987633
210400,抚顺市,2011,220.10001,11133679
210500,本溪市,2011,154.3,10445851
210600,丹东市,2011,241.10001,8886676
210700,锦州市,2011,308.29999,11169266
210800,营口市,2011,235.5,12246540
210900,阜新市,2011,192.10001,4802605
211000,辽阳市,2011,182.39999,8886669
211100,盘锦市,2011,131.2,11199202
211200,铁岭市,2011,304.89999,8738428
211300,朝阳市,2011,341,8130202
211400,葫芦岛市,2011,281.29999,6500636
220100,长春市,2011,761.79999,40030775
220200,吉林市,2011,433.29999,22080487
220300,四平市,2011,341.10001,9845977
220400,辽源市,2011,122.5,5004925
220500,通化市,2011,226,7802319
220600,白山市,2011,128.5,5314342
220700,松原市,2011,292.10001,13609668
220800,白城市,2011,202.5,5545757
230100,哈尔滨市,2011,993.29999,42421894
230200,齐齐哈尔市,2011,567.40002,10658065
230300,鸡西市,2011,188.89999,5078321
230400,鹤岗市,2011,108.8,3130593
230500,双鸭山市,2011,151.2,5029164
230600,大庆市,2011,281.60001,37415389
230700,伊春市,2011,126.3,2296836
230800,佳木斯市,2011,250.5,6253089
230900,七台河市,2011,92.699997,3080590
231000,牡丹江市,2011,267.20001,9403461
231100,黑河市,2011,174.60001,3160451
232300,绥化市,2011,581.90002,9120937
310000,上海市,2011,1419.4,191956900
320100,南京市,2011,636.40002,61455200
320200,无锡市,2011,468,68801509
320300,徐州市,2011,976.70001,35516456
320400,常州市,2011,362.89999,35809857
320500,苏州市,2011,642.29999,107169900
320600,南通市,2011,764.90002,40802200
320700,连云港市,2011,505.20001,14105200
320800,淮安市,2011,543.20001,16900000
320900,盐城市,2011,820.70001,27713300
321000,扬州市,2011,460.10001,26303025
321100,镇江市,2011,271.89999,23114500
321200,泰州市,2011,507.10001,24226100
321300,宿迁市,2011,555.09998,13208278
330100,杭州市,2011,695.70001,70190579
330200,宁波市,2011,576.40002,60592409
330300,温州市,2011,798.40002,34185315
330400,嘉兴市,2011,343.10001,26770874
330500,湖州市,2011,261.10001,15200553
330600,绍兴市,2011,440,33319960
330700,金华市,2011,469.10001,24580703
330800,衢州市,2011,252.60001,9196209
330900,舟山市,2011,97,7727535
331000,台州市,2011,586.79999,27544144
331100,丽水市,2011,251.3,7982174
340100,合肥市,2011,706.09998,36366000
340200,芜湖市,2011,385.39999,16582420
340300,蚌埠市,2011,365.5,7802393
340400,淮南市,2011,245.60001,7095384
340500,马鞍山市,2011,228.60001,11441815
340600,淮北市,2011,221.8,5549156
340700,铜陵市,2011,74.199997,5794100
340800,安庆市,2011,618.70001,12157400
341000,黄山市,2011,148.10001,3788148
341100,滁州市,2011,452.89999,8504891
341200,阜阳市,2011,1025.8,8531905
341300,宿州市,2011,649.09998,8024267
341500,六安市,2011,709.59998,8210200
341600,毫州市,2011,604.20001,6266531
341700,池州市,2011,161.39999,3724882
341800,宣城市,2011,279.39999,6714000
350100,福州市,2011,649.40002,37363796
350200,厦门市,2011,185.3,25393132
350300,莆田市,2011,326.5,10506159
350400,三明市,2011,273.39999,12118142
350500,泉州市,2011,689.5,42708864
350600,漳州市,2011,479.20001,17682006
350700,南平市,2011,313.39999,8943055
350800,龙岩市,2011,295.10001,12421544
350900,宁德市,2011,340,9301166
360100,南昌市,2011,505,26888724
360200,景德镇市,2011,164.60001,5647106
360300,萍乡市,2011,190.3,6581538
360400,九江市,2011,502.39999,12564149
360500,新余市,2011,119.4,7792129
360600,鹰潭市,2011,122,4275959
360700,赣州市,2011,918.29999,13359972
360800,吉安市,2011,501.60001,8790619
360900,宜春市,2011,566.90002,10779820
361000,抚州市,2011,412,7425067
361100,上饶市,2011,750.20001,11105823
370100,济南市,2011,606.59998,44062900
370200,青岛市,2011,766.40002,66156000
370300,淄博市,2011,423.79999,32802300
370400,枣庄市,2011,394.20001,15616815
370500,东营市,2011,186,26763500
370600,烟台市,2011,651.79999,49068300
370700,潍坊市,2011,877.59998,35418400
370800,济宁市,2011,847,28966900
370900,泰安市,2011,559.5,23043100
371000,威海市,2011,253.8,21109500
371100,日照市,2011,289,12140800
371200,莱芜市,2011,127,6118800
371300,临沂市,2011,1081,27704500
371400,德州市,2011,576,19507100
371500,聊城市,2011,604.20001,19194200
371600,滨州市,2011,380.70001,18175833
371700,菏泽市,2011,966.5,15565200
410100,郑州市,2011,1010.1,49798455
410200,开封市,2011,543.40002,10724197
410300,洛阳市,2011,711.09998,27027571
410400,平顶山市,2011,548.90002,14846148
410500,安阳市,2011,590.90002,14866057
410600,鹤壁市,2011,164.10001,5005192
410700,新乡市,2011,612.5,14894078
410800,焦作市,2011,370,14426241
410900,濮阳市,2011,416.60001,8973433
411000,许昌市,2011,494.10001,15887419
411100,漯河市,2011,276.39999,7517001
411200,三门峡市,2011,225.60001,10304485
411300,南阳市,2011,1200.9,22023132
411400,商丘市,2011,926.79999,13083722
411500,信阳市,2011,876.59998,12576828
411600,周口市,2011,1238.5,14074894
411700,驻马店市,2011,892.09998,12447731
420100,武汉市,2011,827.20001,67622000
420200,黄石市,2011,260.10001,9259600
420300,十堰市,2011,348.39999,8512500
420500,宜昌市,2011,398.79999,21406900
420600,襄樊市,2011,593.59998,21322200
420700,鄂州市,2011,109.4,4908900
420800,荆门市,2011,301.89999,9425900
420900,孝感市,2011,528.90002,9581600
421000,荆州市,2011,662.70001,10431100
421100,黄冈市,2011,746.29999,10451100
421200,咸宁市,2011,295.29999,6520100
421300,随州市,2011,259.39999,5179900
430100,长沙市,2011,656.59998,56193285
430200,株洲市,2011,391.39999,15642651
430300,湘潭市,2011,290.29999,11241443
430400,衡阳市,2011,796.59998,17342967
430500,邵阳市,2011,797.5,9072264
430600,岳阳市,2011,569.20001,18994920
430700,常德市,2011,625.70001,18111879
430800,张家界市,2011,168.39999,2980421
430900,益阳市,2011,478.70001,8836303
431000,郴州市,2011,506.5,13463756
431100,永州市,2011,631.20001,9453949
431200,怀化市,2011,513.5,8456310
431300,娄底市,2011,435.79999,8472625
440100,广州市,2011,814.59998,124234390
440200,韶关市,2011,329.70001,8168058
440300,深圳市,2011,267.89999,115055298
440400,珠海市,2011,106,14049305
440500,汕头市,2011,529.40002,12757412
440600,佛山市,2011,374.79999,65802823
440700,江门市,2011,393.70001,18306373
440800,湛江市,2011,792.09998,17002272
440900,茂名市,2011,761.29999,17453130
441200,肇庆市,2011,426.89999,13244142
441300,惠州市,2011,343,20930808
441400,梅州市,2011,517.59998,7075366
441500,汕尾市,2011,347.20001,5505542
441600,河源市,2011,366.79999,5792866
441700,阳江市,2011,284.60001,7668241
441800,清远市,2011,416.5,10030326
441900,东莞市,2011,184.8,47353949
442000,中山市,2011,150.7,21931985
445100,潮州市,2011,262.79999,6472168
445200,揭阳市,2011,669.29999,12258643
445300,云浮市,2011,286.10001,4813671
450100,南宁市,2011,711.5,22114358
450200,柳州市,2011,374.79999,15797154
450300,桂林市,2011,521.79999,13360749
450400,梧州市,2011,327.60001,7352445
450500,北海市,2011,167.89999,4965849
450600,防城港市,2011,91.400002,4137721
450700,钦州市,2011,391.20001,6466515
450800,贵港市,2011,527.70001,6308187
450900,玉林市,2011,684.79999,10199447
451000,百色市,2011,385.29999,6567051
451100,贺州市,2011,233.3,3564003
451200,河池市,2011,420.39999,5119613
451300,来宾市,2011,261.70001,4862126
451400,崇左市,2011,246.60001,4918478
460100,海口市,2011,162.39999,7132980
460200,三亚市,2011,58.099998,2837549
500000,重庆市,2011,3329.8,100113700
510100,成都市,2011,1163.3,68545786
510300,自贡市,2011,327.10001,7803591
510400,攀枝花市,2011,111.7,6456623
510500,泸州市,2011,503,9008666
510600,德阳市,2011,390.5,11374486
510700,绵阳市,2011,543.40002,11891140
510800,广元市,2011,311.29999,4035362
510900,遂宁市,2011,382.70001,6033565
511000,内江市,2011,426.10001,8546836
511100,乐山市,2011,354.39999,9180596
511300,南充市,2011,756.20001,10294802
511400,眉山市,2011,350.79999,6733376
511500,宜宾市,2011,542.90002,10911801
511600,广安市,2011,468.5,6598977
511700,达州市,2011,690.70001,10118289
511800,雅安市,2011,155.8,3501250
511900,巴中市,2011,389.39999,3433939
512000,资阳市,2011,503.89999,8364437
520100,贵阳市,2011,376.10001,13830724
520200,六盘水市,2011,321.39999,6138561
520300,遵义市,2011,771.90002,11214632
520400,安顺市,2011,282.29999,2855509
530100,昆明市,2011,544,25095813
530300,曲靖市,2011,632.29999,12099332
530400,玉溪市,2011,231.8,8765508
530500,保山市,2011,254.2,3196451
530600,昭通市,2011,579.29999,4650326
530700,丽江市,2011,121.2,1785015
530800,思茅市,2011,256.10001,3011899
530900,临沧市,2011,235.7,2724334
540100,拉萨市,2011,49.400002,2224192
610100,西安市,2011,791.79999,38642100
610200,铜川市,2011,85.5,2345280
610300,宝鸡市,2011,383.20001,11757520
610400,咸阳市,2011,525.70001,13613200
610500,渭南市,2011,564.70001,10289730
610600,延安市,2011,232.89999,11133500
610700,汉中市,2011,382.29999,6474820
610800,榆林市,2011,370.70001,22922550
610900,安康市,2011,305.10001,4071700
611000,商洛市,2011,247.89999,3628750
620100,兰州市,2011,323.29999,13600299
620200,嘉峪关市,2011,19.5,2355352
620300,金昌市,2011,46.599998,2327546
620400,白银市,2011,179.39999,3758008
620500,天水市,2011,369.60001,3575508
620600,武威市,2011,192,2728506
620700,张掖市,2011,130.89999,2568376
620800,平凉市,2011,233,2761872
620900,酒泉市,2011,99.099998,4815458
621000,庆阳市,2011,262,4543451
621100,定西市,2011,302.29999,1869420
621200,陇南市,2011,283.20001,1976822
630100,西宁市,2011,222.8,7707043
640100,银川市,2011,162.2,9866761
640200,石嘴山市,2011,75.099998,3680209
640300,吴忠市,2011,139.8,2719592
640400,固原市,2011,155.3,1337454
640500,中卫市,2011,119.2,2215901
650100,乌鲁木齐市,2011,249.39999,16900347
650200,克拉玛依市,2011,37.799999,8016855
110000,北京市,2001,1122.3,28456500
120000,天津市,2001,913.97998,18401000
130100,石家庄市,2001,895.94,10854284
130200,唐山市,2001,700.15002,10064571
130300,秦皇岛市,2001,268.20001,3073141
130400,邯郸市,2001,844.33002,5916767
130500,邢台市,2001,661.35999,4063406
130600,保定市,2001,1062.4301,7473056
130700,张家口市,2001,448.94,2580246
130800,承德市,2001,355.47,1824136
130900,沧州市,2001,673.54999,4872054
131000,廊坊市,2001,381.59,4134429
131100,衡水市,2001,,
140100,太原市,2001,315.31,3863400
140200,大同市,2001,287.85999,1902003
140300,阳泉市,2001,124.83,1004012
140400,长治市,2001,316.16,1845920
140500,晋城市,2001,210.63,1580261
140600,朔州市,2001,140.03999,853543
140700,晋中市,2001,303.29999,1489973
140800,运城市,2001,484.89999,1935000
140900,忻州市,2001,293.82999,843540
141000,临汾市,2001,405.09,1924352
141100,吕梁市,2001,,
150100,呼和浩特市,2001,211.83,2111188
150200,包头市,2001,206.16,2485728
150300,乌海市,2001,40.59,439207
150400,赤峰市,2001,442.03,1796219
150500,通辽市,2001,305.44,1737214
150600,鄂尔多斯市,2001,132.83,1718362
150701,海拉尔,2001,264.95001,1678481
150800,巴彦淖尔市,2001,,
150900,乌兰察布市,2001,,
210100,沈阳市,2001,689.34003,12364727
210200,大连市,2001,554.60999,12356400
210300,鞍山市,2001,344.23001,6415123
210400,抚顺市,2001,226.19,2579196
210500,本溪市,2001,156.46001,1773090
210600,丹东市,2001,241.00999,1865795
210700,锦州市,2001,307.20001,2164675
210800,营口市,2001,227.37,1923362
210900,阜新市,2001,192.57001,703271
211000,辽阳市,2001,181.85001,1806211
211100,盘锦市,2001,122.95,3008647
211200,铁岭市,2001,298.85999,1378909
211300,朝阳市,2001,334.60999,928439
211400,葫芦岛市,2001,269.76999,1840493
220100,长春市,2001,705.72998,10030125
220200,吉林市,2001,431.38,4464432
220300,四平市,2001,323.51001,1794311
220400,辽源市,2001,124.25,637016
220500,通化市,2001,225.25,1580510
220600,白山市,2001,132.74001,936096
220700,松原市,2001,275.67001,1780141
220800,白城市,2001,199.77,833000
230100,哈尔滨市,2001,941.09998,11201156
230200,齐齐哈尔市,2001,560.04999,3011998
230300,鸡西市,2001,196.39999,1363440
230400,鹤岗市,2001,111.26,697139
230500,双鸭山市,2001,150.13,922687
230600,大庆市,2001,252.09,10778546
230700,伊春市,2001,132.17999,785572
230800,佳木斯市,2001,240.67999,1642411
230900,七台河市,2001,86.629997,614451
231000,牡丹江市,2001,271.22,2285937
231100,黑河市,2001,172.89,824628
232300,绥化市,2001,547.84003,3395907
310000,上海市,2001,1327.14,49508400
320100,南京市,2001,553.03998,11503034
320200,无锡市,2001,435.89999,13601059
320300,徐州市,2001,901.85999,7157099
320400,常州市,2001,341.51999,6729008
320500,苏州市,2001,580.53003,17602795
320600,南通市,2001,782.46002,8092955
320700,连云港市,2001,459.64001,3158201
320800,淮安市,2001,514.38,3290168
320900,盐城市,2001,795.56,6032330
321000,扬州市,2001,451.59,5054619
321100,镇江市,2001,266.57999,5026584
321200,泰州市,2001,503.10001,4499734
321300,宿迁市,2001,510.84,2231631
330100,杭州市,2001,629.14001,15680138
330200,宁波市,2001,543.34998,13126854
330300,温州市,2001,738.81,9320751
330400,嘉兴市,2001,331.92999,6042610
330500,湖州市,2001,256.48999,3850025
330600,绍兴市,2001,433.26999,8225419
330700,金华市,2001,447.94,5973418
330800,衢州市,2001,243.57001,1762770
330900,舟山市,2001,98.099998,1266912
331000,台州市,2001,548.52002,7475941
331100,丽水市,2001,248.73,1589669
340100,合肥市,2001,442.16,3634412
340200,芜湖市,2001,220.25999,2187703
340300,蚌埠市,2001,340.35001,1716516
340400,淮南市,2001,208.10001,1348558
340500,马鞍山市,2001,120.05,1381549
340600,淮北市,2001,198.78,1073760
340700,铜陵市,2001,69.699997,801435
340800,安庆市,2001,602.94,2641430
341000,黄山市,2001,146.8,882945
341100,滁州市,2001,428.28,2653988
341200,阜阳市,2001,889.01001,2005501
341300,宿州市,2001,582.95001,1932239
341400,巢湖市,2001,451.37,2052484
341500,六安市,2001,664.88,1806100
341600,毫州市,2001,530.02002,1640174
341700,池州市,2001,154.44,619052
341800,宣城市,2001,275.12,1689098
350100,福州市,2001,594.14001,10742289
350200,厦门市,2001,134.36,5583268
350300,莆田市,2001,300.54001,2201347
350400,三明市,2001,267.10001,2720804
350500,泉州市,2001,657.08002,11250986
350600,漳州市,2001,451.95999,5238905
350700,南平市,2001,304.59,2408847
350800,龙岩市,2001,286.51001,2342689
350900,宁德市,2001,324.69,2362256
360100,南昌市,2001,440.16,4856173
360200,景德镇市,2001,145.61,1042566
360300,萍乡市,2001,174.71001,1084502
360400,九江市,2001,449.75,2326245
360500,新余市,2001,107.01,729500
360600,鹰潭市,2001,107.82,588195
360700,赣州市,2001,807.72998,2845752
360800,吉安市,2001,452.14999,1648891
360900,宜春市,2001,514.65002,2040740
361000,抚州市,2001,364.20001,1356200
361100,上饶市,2001,648.20001,1908609
370100,济南市,2001,569,10662000
370200,青岛市,2001,710.5,13160846
370300,淄博市,2001,410.48999,7020900
370400,枣庄市,2001,360.32001,2768000
370500,东营市,2001,173.57001,5015200
370600,烟台市,2001,645.98999,9795000
370700,潍坊市,2001,845.92999,8020000
370800,济宁市,2001,791.41998,6500200
370900,泰安市,2001,543.08002,4480200
371000,威海市,2001,247.22,6271016
371100,日照市,2001,276.79001,2342100
371200,莱芜市,2001,123.62,1253600
371300,临沂市,2001,1005.25,6231500
371400,德州市,2001,540.37,4074300
371500,聊城市,2001,557.52002,3185400
371600,滨州市,2001,362.95001,3065000
371700,菏泽市,2001,856.46997,2257200
410100,郑州市,2001,638.90997,8281974
410200,开封市,2001,470.57001,2523545
410300,洛阳市,2001,628.14001,4651893
410400,平顶山市,2001,481.67001,2953438
410500,安阳市,2001,521.96997,2798274
410600,鹤壁市,2001,144.22,948240
410700,新乡市,2001,545.47998,3086886
410800,焦作市,2001,333.57001,2566587
410900,濮阳市,2001,356.20999,2194533
411000,许昌市,2001,442.31,3261883
411100,漯河市,2001,255.3,1823247
411200,三门峡市,2001,217.89,1811926
411300,南阳市,2001,1041.4,5762789
411400,商丘市,2001,814.34003,3183780
411500,信阳市,2001,775.79999,2636800
411600,周口市,2001,1054.23,3734029
411700,驻马店市,2001,816.62,3056202
420100,武汉市,2001,758.22998,13478027
420200,黄石市,2001,252.64999,2226200
420300,十堰市,2001,337.26001,2017700
420500,宜昌市,2001,397.51001,4103443
420600,襄樊市,2001,575.96002,4502000
420700,鄂州市,2001,103.3,1013900
420800,荆门市,2001,299.01001,2712200
420900,孝感市,2001,505.32001,2878000
421000,荆州市,2001,645.45001,3300000
421100,黄冈市,2001,722.72998,3430456
421200,咸宁市,2001,277.62,1447700
421300,随州市,2001,257.06,1296400
430100,长沙市,2001,587.09003,7280774
430200,株洲市,2001,372.10001,3226716
430300,湘潭市,2001,280.47,2382813
430400,衡阳市,2001,708.92999,3862195
430500,邵阳市,2001,726.84998,2432092
430600,岳阳市,2001,523.65002,4069650
430700,常德市,2001,596.03998,3985929
430800,张家界市,2001,156.28999,667147
430900,益阳市,2001,453.16,2100108
431000,郴州市,2001,455.45999,2571121
431100,永州市,2001,566.46997,2492887
431200,怀化市,2001,486.60001,2141565
431300,娄底市,2001,399.88,1800628
440100,广州市,2001,712.59998,26857574
440200,韶关市,2001,312.63,2191864
440300,深圳市,2001,132.03999,19541700
440400,珠海市,2001,75.93,3665942
440500,汕头市,2001,461.59,4637544
440600,佛山市,2001,335.85001,11038915
440700,江门市,2001,380.73999,6151585
440800,湛江市,2001,700.71002,4348730
440900,茂名市,2001,654.76001,5401839
441200,肇庆市,2001,388.89999,4110187
441300,惠州市,2001,280.45001,4803938
441400,梅州市,2001,486.38,1895468
441500,汕尾市,2001,299.5,1552966
441600,河源市,2001,324.91,1023440
441700,阳江市,2001,257.42999,1855144
441800,清远市,2001,387.13,1618963
441900,东莞市,2001,153.89,5789340
442000,中山市,2001,134.83,3625016
445100,潮州市,2001,246.98,2051118
445200,揭阳市,2001,579.25,4115157
445300,云浮市,2001,258.84,1801652
450100,南宁市,2001,294.56,3247856
450200,柳州市,2001,186.11,2070060
450300,桂林市,2001,484.73001,3297756
450400,梧州市,2001,289.32001,1390514
450500,北海市,2001,144.71001,1234378
450600,防城港市,2001,77.75,626461
450700,钦州市,2001,329.85001,1440898
450800,贵港市,2001,457.60001,1196569
450900,玉林市,2001,582.27002,2109083
460100,海口市,2001,60.200001,1456452
460200,三亚市,2001,48.599998,318613
500000,重庆市,2001,3097.9099,17497700
510100,成都市,2001,1019.9,14920370
510300,自贡市,2001,314.98001,1643332
510400,攀枝花市,2001,103.91,1241647
510500,泸州市,2001,464.38,1779648
510600,德阳市,2001,379.25,2860074
510700,绵阳市,2001,520.15997,3300864
510800,广元市,2001,303.20001,878912
510900,遂宁市,2001,372.29001,1282343
511000,内江市,2001,420.06,1604308
511100,乐山市,2001,346.45999,1610762
511300,南充市,2001,709.65002,2000900
511400,眉山市,2001,340.13,1349000
511500,宜宾市,2001,509.87,2293905
511600,广安市,2001,441.22,1385407
511700,达州市,2001,632.40997,2053982
511800,雅安市,2001,151.13,810416
511900,巴中市,2001,350.29001,864925
512000,资阳市,2001,488.20001,1533988
520100,贵阳市,2001,335.81,3027470
520200,六盘水市,2001,286.26999,905076
520300,遵义市,2001,697.40997,2525677
520400,安顺市,2001,246.67,635033
530100,昆明市,2001,487.51999,6730627
530300,曲靖市,2001,550.96002,2318489
530400,玉溪市,2001,203.41,2713850
530500,保山市,2001,235.92999,758640
530600,昭通市,2001,501.89001,1080796
610100,西安市,2001,694.84003,7338500
610200,铜川市,2001,83.5,370800
610300,宝鸡市,2001,364.45999,1950801
610400,咸阳市,2001,477.32001,2319108
610500,渭南市,2001,530.78998,1700900
610600,延安市,2001,198.14999,1062600
610700,汉中市,2001,369.51001,1530050
610800,榆林市,2001,327.98001,926300
610900,安康市,2001,293.10001,805200
611000,商洛市,2001,236.46001,626000
620100,兰州市,2001,296.51001,3487465
620200,嘉峪关市,2001,16.1,206425
620300,金昌市,2001,45.549999,400569
620400,白银市,2001,172.89,841841
620500,天水市,2001,340.76999,875000
620600,武威市,2001,192.24001,705247
630100,西宁市,2001,200.2,1044875
640100,银川市,2001,103.91,1048208
640200,石嘴山市,2001,69.660004,552472
640300,吴忠市,2001,205.14999,1010000
650100,乌鲁木齐市,2001,169.03,3150000
650200,克拉玛依市,2001,28.43,1675526
110000,北京市,2000,1107.53,24787600
120000,天津市,2000,912,16393600
130100,石家庄市,2000,889.79999,10031119
130200,唐山市,2000,699.78998,9150473
130300,秦皇岛市,2000,266.29001,2853937
130400,邯郸市,2000,838.47998,5423546
130500,邢台市,2000,658.94,3703839
130600,保定市,2000,1055.17,7022238
130700,张家口市,2000,449.79001,2439319
130800,承德市,2000,353.87,1630258
130900,沧州市,2000,668.96997,4613449
131000,廊坊市,2000,378.35999,3688199
131100,衡水市,2000,411.47,2985606
140100,太原市,2000,308.75,3474579
140200,大同市,2000,283.89999,1701829
140300,阳泉市,2000,124.26,947094
140400,长治市,2000,312.20999,1702026
140500,晋城市,2000,210.25999,1445381
140600,朔州市,2000,138.94,835279
